date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:25	23390/23390	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2000:34:31%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-511.css?ver=1782174871	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-5117a9e.css	(from https://globalcollege.ac.ke/gttc-online-college-application)
16:23:25	29120/29120	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:24%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/511	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/511.json	(from https://globalcollege.ac.ke/gttc-online-college-application)
16:23:25	15588/15588	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:24%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?ver=4.6.13	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min4e7f.css	(from https://globalcollege.ac.ke/gttc-online-college-application)
16:23:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:25%20GMT	https://globalcollege.ac.ke/?p=511	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index8e0b.html	(from https://globalcollege.ac.ke/gttc-online-college-application)
16:23:26	50680/50680	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Jun%202026%2021:45:24%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?ver=4.6.13	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min4e7f.js	(from https://globalcollege.ac.ke/gttc-online-college-application)
16:23:26	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=479259303	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor6658.js	(from https://globalcollege.ac.ke/gttc-online-college-application)
16:23:26	1171/1171	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba9d9c49069426e0f60aaf9240a682fa%22	https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality/feed	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/which-college-offers-tourism-and-hospitality/feed	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:27	2530/2530	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:26%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fwhich-college-offers-tourism-and-hospitality	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embedb1b2.json	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:27	2936/2936	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:26%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fwhich-college-offers-tourism-and-hospitality&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed71b4	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:27	559/559	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Mar%202026%2017:10:55%20GMT	https://globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-post-info.min.css?ver=3.35.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-post-info.mind341.css	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:28	2245/2245	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Mar%202026%2017:10:55%20GMT	https://globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-author-box.min.css?ver=3.35.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/pro-elements/assets/css/widget-author-box.mind341.css	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:28	10479/10479	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2013:01:12%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1796.css?ver=1782219672	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1796054e.css	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:28	17793/17793	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:27%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/posts/1190	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/posts/1190.json	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:28%20GMT	https://globalcollege.ac.ke/?p=1190	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index0959.html	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:29	71924/71924	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:23:28%20GMT	https://globalcollege.ac.ke/author/admin	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/author/admin.html	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:28%20GMT	https://globalcollege.ac.ke/2025/11/02	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/2025/11/02	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:30	73383/73383	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202026%2013:23:28%20GMT	https://globalcollege.ac.ke/food-and-catering-course-global-college	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/food-and-catering-course-global-college.html	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:30	16167/16167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202026%2022:42:04%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/22-300x300.jpg	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/22-300x300.jpg	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:30	3026/3026	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Sep%202024%2020:36:10%20GMT	https://globalcollege.ac.ke/wp-includes/js/comment-reply.min.js?ver=7.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-includes/js/comment-reply.min8717.js	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:30	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=1728023407	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor51d4.js	(from https://globalcollege.ac.ke/which-college-offers-tourism-and-hospitality)
16:23:32	48680/48680	---M--	200	added ('OK')	image/webp	date:Mon,%2011%20Aug%202025%2015:16:44%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/Apply-college.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/Apply-college.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-792.css?ver=1782170647)
16:23:32	77738/77738	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Mar%202026%2009:02:12%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/alumni.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/alumni.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-790.css?ver=1782219626)
16:23:32	81974/81974	---M--	200	added ('OK')	image/webp	date:Sun,%2010%20Aug%202025%2013:17:37%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/People-connecting.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/People-connecting.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-790.css?ver=1782219626)
16:23:32	24626/24626	---M--	200	added ('OK')	image/webp	date:Sun,%2010%20Aug%202025%2013:35:57%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/person-in-interview.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/person-in-interview.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-790.css?ver=1782219626)
16:23:32	50194/50194	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2017:17:39%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/Footer-Bg.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/Footer-Bg.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-790.css?ver=1782219626)
16:23:33	79302/79302	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Mar%202026%2009:06:41%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/event.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/event.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-794.css?ver=1782214378)
16:23:33	23670/23670	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Mar%202026%2009:12:12%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/downloads.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/downloads.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-507.css?ver=1782216769)
16:23:34	54502/54502	---M--	200	added ('OK')	image/webp	date:Mon,%2011%20Aug%202025%2012:08:31%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/Fees-Stracture.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/Fees-Stracture.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-507.css?ver=1782216769)
16:23:34	80778/80778	---M--	200	added ('OK')	image/webp	date:Sat,%2020%20Sep%202025%2015:25:10%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/09/barista.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/09/barista.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-563.css?ver=1782170630)
16:23:35	33530/33530	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Mar%202026%2007:46:58%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/image-1.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/image-1.webp	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-509.css?ver=1782171949)
16:23:35	173792/173792	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202026%2016:21:55%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/18.jpg	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/18.jpg	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-511.css?ver=1782174871)
16:23:36	16913/16913	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ba9d9c49069426e0f60aaf9240a682fa%22	https://globalcollege.ac.ke/author/admin/feed	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/author/admin/feed	(from https://globalcollege.ac.ke/author/admin)
16:23:36	8468/8468	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2012:10:02%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-160.css?ver=1782216602	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1603161.css	(from https://globalcollege.ac.ke/author/admin)
16:23:36	916/916	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:35%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/users/1	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/users/1.json	(from https://globalcollege.ac.ke/author/admin)
16:23:36	228114/228114	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Mar%202026%2022:42:04%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/21.jpg	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/21.jpg	(from https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-1796.css?ver=1782219672)
16:23:37	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=1595027253	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor6e81.js	(from https://globalcollege.ac.ke/author/admin)
16:23:37	55500/55500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2014:21:38%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/hospitality-students.jpeg	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/hospitality-students.jpg	(from https://globalcollege.ac.ke/food-and-catering-course-global-college)
16:23:37	2454/2454	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:36%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Ffood-and-catering-course-global-college	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed32c2.json	(from https://globalcollege.ac.ke/food-and-catering-course-global-college)
16:23:37	2898/2898	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:37%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Ffood-and-catering-course-global-college&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embedec3c	(from https://globalcollege.ac.ke/food-and-catering-course-global-college)
16:23:38	5619/5619	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:37%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/1150	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/1150.json	(from https://globalcollege.ac.ke/food-and-catering-course-global-college)
16:23:38	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=1584531719	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor5d7a.js	(from https://globalcollege.ac.ke/food-and-catering-course-global-college)
16:23:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:38%20GMT	https://globalcollege.ac.ke/?p=1150	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index8b53.html	(from https://globalcollege.ac.ke/food-and-catering-course-global-college)
